x_interp,Beta,Plus_Unc,Minus_Unc
0.0,1.5283304944192297,0.2691229417390577,0.3774580001078969
4.0,1.9418184026496497,0.34538352506554526,0.27729286166260136
8.0,1.9614776804357137,0.3494211934940694,0.2772600146134605
12.0,1.7137707844644299,0.3116662934314476,0.3455696913905968
16.0,1.8511860848399924,0.3156952239575841,0.27918101798423733
20.0,1.3962456762900572,0.39617153220632595,0.2955267286866625
24.0,1.4237519893578745,0.3736281627096443,0.31294787328396456
28.0,1.4009290706620745,0.38487527966123025,0.28964501245640406
32.0,1.3884899950428988,0.3695631310102996,0.2748925112083265
36.0,1.2685262458332147,0.3714727394007922,0.19703822050779873
40.0,1.1281360258738629,0.23331085923645345,0.09711469809217999
44.0,1.346695476197203,0.4052601689755142,0.2550522960219157
48.0,1.5042770374479553,0.35814780642303345,0.3550743147901061
52.0,1.7826096085250702,0.3170272513051118,0.3128177982056912
56.0,1.9448277185765666,0.35676454541759006,0.28683205208146156
60.0,1.981735030642645,0.35539450227921643,0.2827676533706027
64.0,1.9798060072172405,0.3527696187682179,0.28150592538754227
68.0,1.9733042144731112,0.35916233644279116,0.2833508914596674
72.0,1.9698913585992104,0.35323447218206816,0.28501698546208876
76.0,1.9659727636605995,0.3542089705435476,0.27837083148330954
80.0,1.9670450520469842,0.34746921478140624,0.2790370155383286
84.0,1.9422915901734403,0.34530776818100195,0.27817650347595624
88.0,1.9455177825864063,0.34612816053438666,0.27756306156258237
92.0,1.9471058220460664,0.3442338384463204,0.27693038280963744
96.0,1.9426860279924505,0.3454579885591851,0.2775074729153302
100.0,1.9453584923899019,0.34584690311621147,0.27659463559609954
104.0,1.9392240423763145,0.3485224399663698,0.27408791055730153
108.0,1.9470878062903674,0.34773542491745,0.27679292371738695
112.0,1.946711424374254,0.34502051472934125,0.2782934337655776
116.0,1.9437129122603096,0.34634270480698426,0.28023474641406687
120.0,1.948008485061191,0.34496522509637106,0.2776765138633053
124.0,1.946251956040216,0.34690562534305647,0.2770037282539619
128.0,1.9435066439555264,0.3477434776737587,0.2787469972660599
132.0,1.9452448128050976,0.3460413257741588,0.2766161455026297
136.0,1.9486031475207413,0.34989119840029126,0.27867973599770646
140.0,1.9423724163700453,0.3429481077400376,0.2755195562781787
