x_interp,Density,Plus_Unc,Minus_Unc
0.0,1.5177387528915043,0.2949024246139409,0.3579041828802294
4.0,-7.846536431231835,1.4512488675953055,1.462863715906737
8.0,-7.873672505610658,1.4575787322646248,1.444848803857111
12.0,-5.636927657052104,0.34651998747995183,0.2934051594155367
16.0,-5.521043812866431,0.38668559224757004,0.30452572529785016
20.0,-5.45400076764793,0.41457644571580765,0.32616433463062133
24.0,-5.383308732309242,0.4211253823868564,0.36264482599391457
28.0,-5.389917451761884,0.4056484437193886,0.3450773323700096
32.0,-5.349160666007126,0.4006665430936387,0.36295698061965087
36.0,-5.322585058038463,0.40060596765658385,0.3837717302335859
40.0,-5.373700436647297,0.385422165769441,0.3522982887123538
44.0,-5.415980492715982,0.3806853106463528,0.34046331443914024
48.0,-5.544256154011277,0.37628068293457506,0.3379233711323337
52.0,-5.62777428854991,0.38242307995926694,0.35217991234432855
56.0,-7.787501485461352,1.4691130392147942,1.4914661907135187
60.0,-7.810263489415098,1.473404368720125,1.483776504420792
64.0,-7.808538289315637,1.4764948183435695,1.4811167060073256
68.0,-7.825171308616563,1.4802533824069428,1.4848880819684016
72.0,-7.818200052799334,1.4764662690908912,1.4775699834335452
76.0,-7.812744058644421,1.4856569965923487,1.488033823190042
80.0,-7.809106640800136,1.481528255586321,1.4854410552535473
84.0,-7.834024418085569,1.5009983104029345,1.4799333265727377
88.0,-7.814709708194298,1.4959102331078178,1.488861551482639
92.0,-7.839420480311992,1.5083611293064942,1.4756714864098512
96.0,-7.835212156418847,1.5093603994561704,1.4706624798627752
100.0,-7.812353962503986,1.4818857885854415,1.4804639070837808
104.0,-7.814364683566285,1.4944398539279868,1.4815476642302707
108.0,-7.804518618389618,1.493939779704287,1.5021901680380365
112.0,-7.8220381614978525,1.5134177262582424,1.4871277661710387
116.0,-7.786604610127192,1.4932014684081718,1.5059524294108613
120.0,-7.8120396998241555,1.5090175294041943,1.4953018277484391
124.0,-7.793384392732504,1.4941009183303686,1.4998432332734222
128.0,-7.807686340813288,1.5152602111401192,1.490077704424464
132.0,-7.780932900364988,1.5014809946044299,1.5016683934306236
136.0,-7.799298501508135,1.5018419906972067,1.499510643392922
140.0,-7.784133646525012,1.5125373202394563,1.4973686774850474
