x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
0,0.171028594388,0.00948833420504,0.171028594388,0,0.0134185309171,0,nan
4,0.125842345727,0.00565231622803,0.132267915022,-0.00642556929568,0.00926252873094,-0.0485799545157,-0.0700803812278
8,0.0733572106981,0.00476161769141,0.0618208950545,0.0115363156436,0.00586820815118,0.18660868034,0.0954856160228
12,0.0401488765365,0.00450876967399,0.0186633273112,0.0214855492252,0.00462612881268,1.15121751159,0.255968543153
16,0.0316832104719,0.0043166230332,0.00502730232862,0.0266559081432,0.00432562393094,5.30222898899,0.909319659612
20,0.0305024135775,0.00380766962242,0.00235049203162,0.0281519215459,0.00380990187597,11.9770333901,1.75180266809
24,0.0329222074396,0.00392039133838,0.00172347798215,0.0311987294574,0.00392155715432,18.1021920677,2.48714584444
28,0.0292134103352,0.00365590659694,0.00133200313677,0.0278814071984,0.00365665336125,20.9319380929,2.98074042664
32,0.0299798943649,0.00352744525479,0.000997557588378,0.0289823367765,0.00352787936644,29.0532968865,3.88650456301
36,0.0303139725548,0.0035385063365,0.000719086757432,0.0295948857973,0.00353873121156,41.1562102784,5.42503348606
40,0.0254910135099,0.00338785472141,0.000498774555546,0.0249922389544,0.00338796772417,50.1072852985,7.33939923499
44,0.0219889922984,0.00345649062623,0.000332892077052,0.0216561002214,0.00345653996416,65.0544176755,10.9927167003
48,0.0153983775101,0.0032926665094,0.000213785742985,0.0151845917671,0.00329268787036,71.0271487478,15.8978914413
52,0.0125699377357,0.0031999343416,0.000132108308325,0.0124378294274,0.00319994273487,94.1487298194,24.7788738803
56,0.00743013991288,0.00325669581191,7.85520701054E-05,0.00735158784277,0.00325669872766,93.5887218873,41.782959676
60,0.00697934013833,0.00320919517939,4.49429162271E-05,0.0069343972221,0.00320919614798,154.293441642,71.917285479
64,0.0007582995922,0.00323340051929,2.47423516597E-05,0.00073355724054,0.00323340081065,29.6478382747,130.693191646
68,0.000799332573863,0.00311184345033,1.31068042255E-05,0.000786225769638,0.00311184353529,59.9860771633,237.445311793
72,0.000127650647413,0.00311656981006,6.68080446828E-06,0.000120969842944,0.0031165698321,18.1070773016,466.497271811
76,0.00063483936321,0.00314893193522,3.27670105638E-06,0.000631562662154,0.00314893194047,192.743448757,961.066271165
80,0.000900261572266,0.00315836841829,1.54639697873E-06,0.000898715175287,0.00315836841946,581.167182586,2042.65915085
84,-0.000195035508479,0.00307719835371,7.02233066048E-07,-0.000195737741545,0.00307719835396,-278.736150445,-4382.0458807
88,-0.00181989266909,0.00315950275779,3.06844023849E-07,-0.00182019951311,0.00315950275783,-5932.00248868,-10302.0291532
92,0.000292468674927,0.00316973429561,1.29012019848E-07,0.000292339662907,0.00316973429562,2265.98779905,24569.6160028
96,0.000488810424768,0.00314372172411,5.21937849084E-08,0.000488758230983,0.00314372172411,9364.2994437,60233.9658965
100,0.00144895887847,0.0031098868529,2.03181199371E-08,0.00144893856035,0.0031098868529,71312.629556,153110.896823
104,2.13698781722E-06,0.00311935945432,7.61069572263E-09,2.1293771215E-06,0.00311935945432,279.787446391,409865.217352
108,0.000408286860069,0.00321902052368,2.74309791425E-09,0.000408284116971,0.00321902052368,148840.518907,1173527.27286
112,0.00201214434785,0.00324857425066,9.51336965329E-10,0.00201214339651,0.00324857425066,2115069.0763,3416761.62547
116,0.000268011159806,0.00318732497445,3.17470624017E-10,0.000268010842335,0.00318732497445,844206.745633,10039856.9634
120,0.00159170060656,0.00325570100195,1.01940986149E-10,0.00159170050462,0.00325570100195,15613940.6214,31948860.2832
124,-0.000539696652358,0.00322173042119,3.14970751583E-11,-0.000539696683855,0.00322173042119,-17134819.0631,-102291070.921
128,-0.000988172677005,0.00330161538221,9.36413647001E-12,-0.00098817268637,0.00330161538221,-105527369.185,-352629471.863
