x_axis(arcsec),Stellar_Profile(Jy/arcsec^2)
0.0,0.002516271269461335
3.2,0.0025017375139521295
6.4,0.0021275221241852504
9.600000000000001,0.001478001332070332
12.8,0.0009732694192637011
16.0,0.0007426392972183311
19.200000000000003,0.0007032392132716801
22.400000000000002,0.0007031182301187635
25.6,0.0007221797303803224
28.8,0.000733236370750424
32.0,0.0007136471157481002
35.2,0.0006542034630008638
38.400000000000006,0.0005527209211302667
41.6,0.00041664295600408324
44.800000000000004,0.00028520030941340326
48.0,0.00018224649356521024
51.2,0.00010953122195399546
54.400000000000006,6.554545582656197e-05
57.6,4.140893687423047e-05
60.800000000000004,2.9064511691293352e-05
64.0,2.207467244643805e-05
67.2,1.7323069670350615e-05
70.4,1.44169894560956e-05
73.60000000000001,1.2389241248955757e-05
76.80000000000001,1.0669620664197657e-05
80.0,9.297234474408252e-06
83.2,8.056883439330127e-06
86.4,7.185092737085455e-06
89.60000000000001,6.491979466774159e-06
92.80000000000001,5.808106313926121e-06
96.0,5.313782152230702e-06
99.2,4.8237690305788335e-06
102.4,4.47218464317815e-06
105.60000000000001,4.069526709577266e-06
108.80000000000001,3.729648379415544e-06
112.0,3.4646727926656714e-06
115.2,3.1867508766948993e-06
118.4,3.0016078369480004e-06
121.60000000000001,2.778623375925771e-06
124.80000000000001,2.4913413620203014e-06
128.0,2.3098068781614102e-06
131.20000000000002,2.1491380869751977e-06
134.4,2.0370200365720246e-06
137.6,1.8996607105011299e-06
140.8,1.7999930193981208e-06
144.0,1.7037385915447337e-06
147.20000000000002,1.6262493383065629e-06
150.4,1.5674239843899636e-06
153.60000000000002,1.4720973854034918e-06
156.8,1.4262343936628667e-06
160.0,1.3588033370916822e-06
163.20000000000002,1.3323762004457337e-06
166.4,1.322208901690799e-06
169.60000000000002,1.4095187633515852e-06
