x_axis(arcsec),Stellar_Profile(Jy/arcsec^2)
0.0,0.0004361510401105683
2.0,0.00038274784274064074
4.0,0.0002877314918058764
6.0,0.0002170619723086461
8.0,0.0001742005329228185
10.0,0.00014412803070008076
12.0,0.000123359829112056
14.0,0.00010577699817803304
16.0,8.976269714309035e-05
18.0,7.691055501572447e-05
20.0,6.645666808606984e-05
22.0,5.786096965072901e-05
24.0,5.031054349908888e-05
26.0,4.336027990291386e-05
28.0,3.7990365799277e-05
30.0,3.418179063037445e-05
32.0,3.126842020143705e-05
34.0,2.8726408586596406e-05
36.0,2.6185334863313172e-05
38.0,2.3800722213996526e-05
40.0,2.166749501628822e-05
42.0,1.960953154026818e-05
44.0,1.7772643023116347e-05
46.0,1.5959229567515074e-05
48.0,1.3953245010191218e-05
50.0,1.1684157559993178e-05
52.0,9.35308700453421e-06
54.0,7.381362680352472e-06
56.0,5.7904731635246175e-06
58.0,4.4512690309992115e-06
60.0,3.371503616556492e-06
62.0,2.4876441442631415e-06
64.0,1.8005394451708936e-06
66.0,1.2729596988448383e-06
68.0,8.684753734448074e-07
70.0,5.798916804595464e-07
72.0,3.777245312068155e-07
74.0,2.3812124695576674e-07
76.0,1.4299008351894945e-07
78.0,8.325751017720126e-08
80.0,4.8247314737180936e-08
82.0,2.6757491566702487e-08
84.0,1.4156415743380938e-08
86.0,7.202506202586604e-09
88.0,3.5520240871417607e-09
90.0,1.7388381925096786e-09
92.0,8.208055530023756e-10
94.0,3.663726284492998e-10
96.0,1.5484906278201275e-10
98.0,6.032441651142502e-11
100.0,2.0880743197087445e-11
102.0,6.374102978246962e-12
104.0,1.787318248033349e-12
106.0,6.22024634060052e-13
108.0,1.5726500936135954e-13
110.0,4.5128882926268464e-14
112.0,1.0347073642866867e-14
114.0,2.423566897167728e-15
116.0,6.839819572398083e-16
118.0,7.929800845114127e-17
120.0,1.608377294874692e-17
122.0,5.5541037226981855e-19
124.0,5.294489536635152e-21
126.0,8.2017287712441695e-25
128.0,-4.5208800011786166e-27
130.0,4.580158964902032e-29
132.0,3.23107118547509e-32
134.0,-4.645114748389581e-34
136.0,8.294311394933648e-38
138.0,3.4282253344084156e-40
140.0,-5.1864692238178886e-42
142.0,1.1695985027156932e-43
144.0,9.971619385111117e-49
146.0,1.577589321547176e-49
148.0,7.475229859596825e-52
150.0,-4.010786745503214e-55
152.0,1.7133715477935443e-57
154.0,-7.43193672464742e-61
156.0,1.4567555934528914e-64
158.0,-1.2818581726318687e-66
160.0,2.7227772717333674e-70
162.0,-3.6391586027350674e-72
164.0,-3.0898890491546616e-75
166.0,-6.317838930835032e-78
168.0,-6.424982018705984e-94
