x_axis(arcsec),Stellar_Profile(Jy/arcsec^2)
0.0,0.05164413503144819
1.6,0.04945713874892011
3.2,0.04005708055821285
4.800000000000001,0.027356539550447045
6.4,0.018079632568581073
8.0,0.013604862157475948
9.600000000000001,0.012342927882807157
11.200000000000001,0.01166499813605401
12.8,0.011652747849627786
14.4,0.012067462719954477
16.0,0.012813654782458203
17.6,0.01376118769091146
19.200000000000003,0.014690541294428008
20.8,0.0150426917477821
22.400000000000002,0.014190210823794867
24.0,0.012312854044296046
25.6,0.009752958589508086
27.200000000000003,0.0068653612736474575
28.8,0.00420798280149577
30.400000000000002,0.0024823021571927922
32.0,0.0015620790393262815
33.6,0.001048421099820309
35.2,0.0007657346835765611
36.800000000000004,0.0005966482370272554
38.400000000000006,0.00048978158233892
40.0,0.0004143480352638198
41.6,0.0003509386617116912
43.2,0.0003032476016757245
44.800000000000004,0.0002666106806874731
46.400000000000006,0.000235887694301536
48.0,0.00021457159125798863
49.6,0.00019562340549621296
51.2,0.00018086652506104798
52.800000000000004,0.0001672942212377665
54.400000000000006,0.00015550437980669355
56.0,0.00014563528037184816
57.6,0.0001363244704211038
59.2,0.0001283392583940859
60.800000000000004,0.0001200267970523813
62.400000000000006,0.00011256258311309145
64.0,0.0001058525518123578
65.60000000000001,9.933709301084578e-05
67.2,9.306059711693888e-05
68.8,8.759768613729907e-05
70.4,8.249505744380673e-05
72.0,7.819721075478104e-05
73.60000000000001,7.410142538747793e-05
75.2,7.010469564783013e-05
76.80000000000001,6.648122557926008e-05
78.4,6.278644914478493e-05
80.0,5.939200511178703e-05
81.60000000000001,5.617581311165258e-05
83.2,5.341300014341471e-05
84.80000000000001,5.092830675393622e-05
86.4,4.8524268268013684e-05
88.0,4.6168094444594156e-05
89.60000000000001,4.420132104443065e-05
91.2,4.229410104290656e-05
92.80000000000001,4.059965880078646e-05
94.4,3.894184376011364e-05
96.0,3.736419512022073e-05
97.60000000000001,3.5892273737019015e-05
99.2,3.449600247519039e-05
100.80000000000001,3.319604915061563e-05
102.4,3.203463014013926e-05
104.0,3.0851465725771614e-05
105.60000000000001,2.98512843314955e-05
107.2,2.8886166345789513e-05
108.80000000000001,2.7878404884743025e-05
110.4,2.702849148192066e-05
112.0,2.6146902865313247e-05
113.60000000000001,2.533739863743778e-05
115.2,2.4515534048626084e-05
116.80000000000001,2.3658770466773998e-05
118.4,2.2886349695634524e-05
120.0,2.2290926059007942e-05
121.60000000000001,2.1519856632926298e-05
123.2,2.0849086548483674e-05
124.80000000000001,2.0237036787222e-05
126.4,1.9651693178257912e-05
128.0,1.9085338420503563e-05
129.6,1.8498661495697192e-05
131.20000000000002,1.7689943526309698e-05
132.8,1.7149280013465954e-05
134.4,1.6358029335214923e-05
136.0,1.5739918850683145e-05
137.6,1.501517552369615e-05
139.20000000000002,1.423252565062414e-05
140.8,1.3615332150886691e-05
142.4,1.2915338157617506e-05
144.0,1.2326862811199713e-05
145.6,1.1708649393566152e-05
147.20000000000002,1.1099270437096047e-05
148.8,1.0650432712577241e-05
150.4,1.0074171338495789e-05
152.0,9.624982049232305e-06
153.60000000000002,9.135839695527e-06
155.20000000000002,8.74799479083339e-06
156.8,8.341353974995627e-06
158.4,7.97433610286893e-06
160.0,7.6178530800021595e-06
161.60000000000002,7.2954176837714034e-06
163.20000000000002,6.981700381103283e-06
164.8,6.733126793367997e-06
166.4,6.513905609271069e-06
168.0,6.447049894503387e-06
169.60000000000002,6.873903947074767e-06
