x_axis(arcsec),Stellar_Profile(Jy/arcsec^2)
0.0,0.0022812410349643555
3.2,0.002264750783825735
6.4,0.0018847508296765082
9.600000000000001,0.0012263523396890531
12.8,0.0007093621897438391
16.0,0.00045863227744170047
19.200000000000003,0.00039440770371681664
22.400000000000002,0.000362556581178317
25.6,0.0003509378025921706
28.8,0.0003569728673965917
32.0,0.00037808107682521736
35.2,0.0004079840974587468
38.400000000000006,0.00043461451763168014
41.6,0.00043954714736897915
44.800000000000004,0.00040824123150987214
48.0,0.0003502701590549536
51.2,0.0002753785358248168
54.400000000000006,0.0001918373192996141
57.6,0.00011512057217206764
60.800000000000004,6.565049791344853e-05
64.0,4.006726525847456e-05
67.2,2.6478200340616512e-05
70.4,1.9148068091150736e-05
73.60000000000001,1.4684502207579468e-05
76.80000000000001,1.184638385710639e-05
80.0,1.000863413135759e-05
83.2,8.540043981709169e-06
86.4,7.442476861992423e-06
89.60000000000001,6.562471333129713e-06
92.80000000000001,5.7488487719376315e-06
96.0,5.15754492972612e-06
99.2,4.611286642192474e-06
102.4,4.2173614147579535e-06
105.60000000000001,3.8072428293414305e-06
108.80000000000001,3.4664959358246856e-06
112.0,3.195855286594859e-06
115.2,2.93138998529378e-06
118.4,2.767615290298602e-06
121.60000000000001,2.561846502472816e-06
124.80000000000001,2.308512809613594e-06
128.0,2.1432727909613926e-06
131.20000000000002,1.987929197171934e-06
134.4,1.881038022492604e-06
137.6,1.7390340295721552e-06
140.8,1.6378007960893505e-06
144.0,1.5440624289884085e-06
147.20000000000002,1.4715593465908217e-06
150.4,1.4180923415733088e-06
153.60000000000002,1.3417193331914743e-06
156.8,1.3001347384790658e-06
160.0,1.2533283970900012e-06
163.20000000000002,1.2366950096711173e-06
166.4,1.2279343383647455e-06
169.60000000000002,1.2887965862376331e-06
