x_axis(arcsec),Stellar_Profile(Jy/arcsec^2)
0.0,0.0435630744262622
1.6,0.04134163916541358
3.2,0.031852820765287546
4.800000000000001,0.019035173463178158
6.4,0.009612268284350514
8.0,0.004911707709396311
9.600000000000001,0.00336736966627788
11.200000000000001,0.002305425912319647
12.8,0.0017498533772829675
14.4,0.001506197120331952
16.0,0.0014270839011068103
17.6,0.001379887786009961
19.200000000000003,0.0013186402991669521
20.8,0.0012690484520970103
22.400000000000002,0.0012418322606143023
24.0,0.0012411481732331204
25.6,0.0012536652728041121
27.200000000000003,0.0012704447635743642
28.8,0.001296182454907938
30.400000000000002,0.0013281182463800627
32.0,0.0013670319147656247
33.6,0.0014204611974690201
35.2,0.0014868485825456938
36.800000000000004,0.001566601180714108
38.400000000000006,0.0016671798124136379
40.0,0.0017989492886964944
41.6,0.001956468513041803
43.2,0.002092272198842994
44.800000000000004,0.002162278453437453
46.400000000000006,0.0021243354181811774
48.0,0.0019528123165606932
49.6,0.001644487652228365
51.2,0.0012721267747126297
52.800000000000004,0.0009103817923158062
54.400000000000006,0.0006047127684851802
56.0,0.00039000127879146605
57.6,0.0002585598614586391
59.2,0.00018282155820431594
60.800000000000004,0.00013894183615222882
62.400000000000006,0.00011187377579205721
64.0,9.481839094947642e-05
65.60000000000001,8.218573842132128e-05
67.2,7.237678008278306e-05
68.8,6.419495731473808e-05
70.4,5.804313941361788e-05
72.0,5.325855685543995e-05
73.60000000000001,4.933097078236291e-05
75.2,4.610236253084342e-05
76.80000000000001,4.288182192214396e-05
78.4,4.0256167783193814e-05
80.0,3.7546881602332406e-05
81.60000000000001,3.5492111595468216e-05
83.2,3.351606545140058e-05
84.80000000000001,3.164102215514244e-05
86.4,3.009160303362749e-05
88.0,2.8426373261409444e-05
89.60000000000001,2.7028635353587405e-05
91.2,2.563404358747043e-05
92.80000000000001,2.434888982924963e-05
94.4,2.3276811267596486e-05
96.0,2.2129445496678048e-05
97.60000000000001,2.1144802016916173e-05
99.2,2.02269283987388e-05
100.80000000000001,1.939988765671507e-05
102.4,1.8645661924287505e-05
104.0,1.7864290447570678e-05
105.60000000000001,1.7198953383825872e-05
107.2,1.6530753902222174e-05
108.80000000000001,1.5871631474941118e-05
110.4,1.5253286848061742e-05
112.0,1.4641940664527514e-05
113.60000000000001,1.4079987512731534e-05
115.2,1.3496920934369944e-05
116.80000000000001,1.2955450139984912e-05
118.4,1.2429774583494031e-05
120.0,1.206908924216459e-05
121.60000000000001,1.147353953493433e-05
123.2,1.099414209327287e-05
124.80000000000001,1.0624929831701014e-05
126.4,1.0219554591411877e-05
128.0,9.870661565284055e-06
129.6,9.492777733498964e-06
131.20000000000002,9.089516615267454e-06
132.8,8.784471397298142e-06
134.4,8.417352833144945e-06
136.0,8.179081818146629e-06
137.6,7.90446090391258e-06
139.20000000000002,7.606812441500909e-06
140.8,7.427529394995481e-06
142.4,7.099300679463701e-06
144.0,6.943479983602477e-06
145.6,6.638884765398436e-06
147.20000000000002,6.397082461058796e-06
148.8,6.20695219363319e-06
150.4,5.836673450409808e-06
152.0,5.667559992615974e-06
153.60000000000002,5.302838909138743e-06
155.20000000000002,5.155556451981033e-06
156.8,4.847292802465493e-06
158.4,4.636696135877988e-06
160.0,4.406759317001714e-06
161.60000000000002,4.204863962373067e-06
163.20000000000002,4.013394894648032e-06
164.8,3.870300185322562e-06
166.4,3.755715577609355e-06
168.0,3.7421807566800044e-06
169.60000000000002,3.8727258135309284e-06
