x_axis(arcsec),Stellar_Profile(Jy/arcsec^2)
0.0,0.044183709579702954
1.6,0.041963316103628884
3.2,0.032477087311565275
4.800000000000001,0.01966274265733744
6.4,0.010244016629994619
8.0,0.005550059980532299
9.600000000000001,0.004013720385446639
11.200000000000001,0.002961569980149305
12.8,0.002418327935990933
14.4,0.0021885068814124957
16.0,0.0021255382687173745
17.6,0.0020967217349310836
19.200000000000003,0.0020579067415598916
20.8,0.002037264406269551
22.400000000000002,0.002043084571965395
24.0,0.0020783227500615004
25.6,0.0021322927266709175
27.200000000000003,0.0022011950668346446
28.8,0.002299055486711623
30.400000000000002,0.0024229810406096977
32.0,0.002574182342553502
33.6,0.0027799531437052894
35.2,0.0030274163865564954
36.800000000000004,0.0032841507967282494
38.400000000000006,0.003442643890356685
40.0,0.003360567241615132
41.6,0.002977093375747943
43.2,0.0024157814807369356
44.800000000000004,0.001786004943993306
46.400000000000006,0.0011681826704935643
48.0,0.0007104441533347804
49.6,0.0004424432475096306
51.2,0.00030477421447311115
52.800000000000004,0.00022674628739203367
54.400000000000006,0.00017773583406377537
56.0,0.00014817707775592368
57.6,0.00012817401787064187
59.2,0.00011208769934521104
60.800000000000004,9.81925889237767e-05
62.400000000000006,8.701587030227062e-05
64.0,7.881602618239895e-05
65.60000000000001,7.186646596961334e-05
67.2,6.672318961530298e-05
68.8,6.168709022782739e-05
70.4,5.782896754085404e-05
72.0,5.439785415677856e-05
73.60000000000001,5.135744011030574e-05
75.2,4.871637924631624e-05
76.80000000000001,4.579967698555765e-05
78.4,4.3365967646740813e-05
80.0,4.067594976188533e-05
81.60000000000001,3.8530032346804995e-05
83.2,3.638943401510184e-05
84.80000000000001,3.4420291070918737e-05
86.4,3.270665243991527e-05
88.0,3.1014640092887214e-05
89.60000000000001,2.9510356683481447e-05
91.2,2.8094573702956397e-05
92.80000000000001,2.6804674099360725e-05
94.4,2.5615404992994007e-05
96.0,2.4451029150785112e-05
97.60000000000001,2.3365790986308374e-05
99.2,2.2385996226510367e-05
100.80000000000001,2.1462786709279466e-05
102.4,2.0638181468631234e-05
104.0,1.9823078467820308e-05
105.60000000000001,1.9077081546762683e-05
107.2,1.8362001146070175e-05
108.80000000000001,1.765086575252851e-05
110.4,1.7000750382741112e-05
112.0,1.6360699712645442e-05
113.60000000000001,1.5746731968911747e-05
115.2,1.51049518969715e-05
116.80000000000001,1.4507123322465455e-05
118.4,1.3920825532282713e-05
120.0,1.3530702035705594e-05
121.60000000000001,1.289864439183449e-05
123.2,1.2429296084107514e-05
124.80000000000001,1.2047852252554177e-05
126.4,1.1612565631461926e-05
128.0,1.1228989674413493e-05
129.6,1.0803902399970978e-05
131.20000000000002,1.0369796973096582e-05
132.8,1.002943131937507e-05
134.4,9.628988749140876e-06
136.0,9.373421224837039e-06
137.6,9.068190347218487e-06
139.20000000000002,8.745870587020512e-06
140.8,8.541457296672106e-06
142.4,8.163618301477834e-06
144.0,7.979659724946135e-06
145.6,7.61413210100511e-06
147.20000000000002,7.326814002658327e-06
148.8,7.0866080482954015e-06
150.4,6.65372186298681e-06
152.0,6.434533315395516e-06
153.60000000000002,6.020871773194631e-06
155.20000000000002,5.827027282992411e-06
156.8,5.483634049074798e-06
158.4,5.239004497693705e-06
160.0,4.985369338012747e-06
161.60000000000002,4.76635796429218e-06
163.20000000000002,4.562465449746346e-06
164.8,4.409869968635453e-06
166.4,4.282317272436657e-06
168.0,4.2542514770871895e-06
169.60000000000002,4.391831381606558e-06
